scene_id,im_id,obj_id,score,R,t,time
59, 29, 6, 1, 0.09482976049184799 -0.995386004447937 -0.014624916017055511 -0.4418029487133026 -0.02891608513891697 -0.8966460227966309 0.8920860290527344 0.09148996323347092 -0.44250670075416565 , 46.53051868081093 67.10213422775269 934.6194267272949, -1
59, 29, 9, 1, 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 , 0.0 0.0 0.0, -1
59, 29, 15, 1, 0.7891539335250854 0.04086323082447052 0.6128348112106323 -0.2561202943325043 -0.8849982023239136 0.3888196051120758 0.5582461953163147 -0.4637979567050934 -0.6879336833953857 , -21.20414189994335 -36.543648689985275 973.0753898620605, -1
59, 29, 18, 1, 0.7446830868721008 -0.23816533386707306 -0.6234776377677917 -0.6570640802383423 -0.42552450299263 -0.6222505569458008 -0.11710652709007263 0.8730442523956299 -0.47337082028388977 , 28.12940627336502 128.04391980171204 837.8022909164429, -1
59, 37, 2, 1, 0.6350352764129639 0.7724449634552002 -0.007684918120503426 0.3469441831111908 -0.294086754322052 -0.8905856609344482 -0.6901883482933044 0.5628869533538818 -0.45475077629089355 , -100.72625428438187 -61.93557754158974 994.2358136177063, -1
59, 37, 4, 1, 0.16582870483398438 0.9861545562744141 0.00012038041313644499 0.4406939446926117 -0.07399643212556839 -0.8946025371551514 -0.8822072744369507 0.14840368926525116 -0.4468631148338318 , -78.22117209434509 86.03762835264206 835.0082039833069, -1
59, 37, 6, 1, 0.13909514248371124 -0.9902034997940063 -0.01223832368850708 -0.4418143033981323 -0.05099249258637428 -0.8956561088562012 0.8862576484680176 0.12998856604099274 -0.4445788264274597 , 29.81439232826233 69.88098472356796 933.1408739089966, -1
59, 37, 9, 1, 0.16776315867900848 -0.9856023788452148 0.02106136456131935 -0.4412522614002228 -0.09417755156755447 -0.8924276232719421 0.8815622925758362 0.14042314887046814 -0.4506987929344177 , -84.73561704158783 52.03142389655113 919.4520711898804, -1
59, 37, 15, 1, 0.7884909510612488 0.051121778786182404 0.6129179000854492 -0.25355494022369385 -0.8808980584144592 0.3996600806713104 0.560349702835083 -0.47053682804107666 -0.6816180944442749 , -37.61960566043854 -33.644601702690125 970.7953929901123, -1
59, 37, 18, 1, -0.9093241095542908 -0.27130788564682007 0.31547045707702637 0.40642252564430237 -0.41667357087135315 0.8131445646286011 -0.0891643613576889 0.8676261901855469 0.48915690183639526 , 12.26007379591465 131.77163898944855 835.3314995765686, -1
59, 55, 2, 1, 0.6029551029205322 0.7977089285850525 -0.010278788395226002 0.3445846438407898 -0.27203452587127686 -0.8984757661819458 -0.7195183038711548 0.5381984710693359 -0.438902884721756 , -73.12630116939545 -52.84002423286438 985.2015972137451, -1
59, 55, 4, 1, 0.15584182739257812 0.9877046942710876 0.012365887872874737 0.42254722118377686 -0.05534419044852257 -0.904649555683136 -0.892842173576355 0.14620748162269592 -0.42597678303718567 , -60.203667730093 93.99661421775818 823.9865899085999, -1
59, 55, 6, 1, 0.12154650688171387 -0.9925678372383118 -0.005956139415502548 -0.42326366901397705 -0.04640193283557892 -0.9048174619674683 0.8978163003921509 0.11249840259552002 -0.4257580041885376 , 52.65672132372856 80.74024319648743 918.026864528656, -1
59, 55, 9, 1, 0.20880632102489471 -0.9779567122459412 -0.0007617728551849723 -0.4196889102458954 -0.08890532702207565 -0.9033032655715942 0.8833239674568176 0.18893517553806305 -0.42900171875953674 , -62.06578016281128 60.24479493498802 915.126621723175, -1
59, 55, 15, 1, 0.8160821795463562 0.049538902938365936 0.5758088827133179 -0.237126886844635 -0.8798930644989014 0.4117754399776459 0.5270491242408752 -0.4725821912288666 -0.7063180208206177 , -11.47441752254963 -24.08781088888645 960.2885842323303, -1
59, 55, 18, 1, -0.9215726852416992 -0.25153297185897827 0.2956942319869995 0.3782137334346771 -0.4100455045700073 0.8299503326416016 -0.08751177787780762 0.8766948580741882 0.4730198085308075 , 30.34292347729206 141.64094626903534 824.8477578163147, -1
59, 61, 2, 1, 0.6055165529251099 0.7957660555839539 -0.010309378616511822 0.35197558999061584 -0.2793997824192047 -0.8933359384536743 -0.7137666940689087 0.5373009443283081 -0.44927141070365906 , -84.7412720322609 -63.222840428352356 975.2824306488037, -1
59, 61, 4, 1, 0.12817248702049255 0.9917048215866089 0.00967481266707182 0.43562713265419006 -0.04753335937857628 -0.8988711833953857 -0.8909549713134766 0.11942512542009354 -0.4381060004234314 , -70.93542814254761 85.09213477373123 815.9835934638977, -1
59, 61, 6, 1, 0.17110475897789001 -0.9851300716400146 0.015549253672361374 -0.4287249743938446 -0.08865511417388916 -0.8990746140480042 0.8870840072631836 0.14716964960098267 -0.43751925230026245 , 41.658271104097366 71.42196595668793 910.8250141143799, -1
59, 61, 9, 1, 0.18931207060813904 -0.9819074869155884 0.004324746783822775 -0.43380096554756165 -0.08758664131164551 -0.8967416286468506 0.8808959126472473 0.167887881398201 -0.44253355264663696 , -73.70666414499283 50.86677521467209 904.8609137535095, -1
59, 61, 15, 1, 0.8103729486465454 0.050320085138082504 0.5837496519088745 -0.24248163402080536 -0.8781778216362 0.4123181402683258 0.5333840250968933 -0.47568002343177795 -0.6994498372077942 , -23.778021335601807 -34.404028207063675 950.83087682724, -1
59, 61, 18, 1, 0.6846402883529663 -0.24648776650428772 -0.6859384179115295 -0.7104906439781189 -0.43575072288513184 -0.5525616407394409 -0.16269849240779877 0.8656588196754456 -0.4734598398208618 , 19.31195706129074 132.11725652217865 815.5434131622314, -1
59, 68, 2, 1, 0.602016031742096 0.7984837889671326 -0.0005770581192336977 0.36266255378723145 -0.2740728259086609 -0.8907076120376587 -0.7113737463951111 0.5360109210014343 -0.4545764625072479 , -93.3021754026413 -72.19738513231277 969.5209860801697, -1
59, 68, 4, 1, 0.1803826242685318 0.9832935929298401 0.024410411715507507 0.440116286277771 -0.058493927121162415 -0.896033525466919 -0.879636287689209 0.17237228155136108 -0.443314790725708 , -81.11001551151276 77.10161805152893 810.5103373527527, -1
59, 68, 6, 1, 0.09682373702526093 -0.9952250123023987 0.012355496175587177 -0.4353944659233093 -0.053515274077653885 -0.8986477255821228 0.8950178027153015 0.08163093030452728 -0.4384969174861908 , 31.525541096925735 63.505955040454865 906.6420793533325, -1
59, 68, 9, 1, 0.20999139547348022 -0.9775480628013611 0.017415352165699005 -0.4421082139015198 -0.11082842946052551 -0.8900883793830872 0.8720343112945557 0.17921145260334015 -0.45545506477355957 , -82.70703256130219 42.14567318558693 900.627076625824, -1
59, 68, 15, 1, 0.8131913542747498 0.051191966980695724 0.5797404050827026 -0.2383633404970169 -0.8794515132904053 0.41200488805770874 0.5309448838233948 -0.4732276499271393 -0.702960193157196 , -31.981702893972397 -42.820900678634644 945.6017017364502, -1
59, 68, 18, 1, -0.9372119903564453 -0.24277769029140472 0.2503848075866699 0.3348594307899475 -0.4257377088069916 0.840604841709137 -0.09748182445764542 0.8716686367988586 0.48030298948287964 , 10.098905302584171 125.10658800601959 810.7532858848572, -1
59, 80, 2, 1, 0.584711492061615 0.811223030090332 -0.0054528433829545975 0.36183589696884155 -0.266807496547699 -0.893246054649353 -0.7260767221450806 0.5203182101249695 -0.44953498244285583 , -82.44379609823227 -72.40000367164612 971.0757732391357, -1
59, 80, 4, 1, 0.15150856971740723 0.9883811473846436 0.012147455476224422 0.4461382031440735 -0.057411711663007736 -0.8931207656860352 -0.8820464015007019 0.14073485136032104 -0.44965314865112305 , -74.9140977859497 76.67139172554016 812.9075169563293, -1
59, 80, 6, 1, 0.13949266076087952 -0.9902200102806091 0.002451254753395915 -0.4464934468269348 -0.06510687619447708 -0.8924149870872498 0.8838468194007874 0.12339087575674057 -0.4512087106704712 , 39.86804187297821 63.782207667827606 905.3070545196533, -1
59, 80, 9, 1, 0.215822234749794 -0.9763228893280029 0.014645060524344444 -0.43726781010627747 -0.11004956811666489 -0.8925727605819702 0.8730508685112 0.18623319268226624 -0.45066574215888977 , -74.18235391378403 41.811440140008926 897.2449898719788, -1
59, 80, 15, 1, 0.8236581683158875 0.046299081295728683 0.5651933550834656 -0.23882749676704407 -0.8756431937217712 0.4197743833065033 0.5143429040908813 -0.4807341992855072 -0.7101731300354004 , -21.61145582795143 -43.382346630096436 946.8225836753845, -1
59, 80, 18, 1, -0.9251588582992554 -0.21886670589447021 0.31012675166130066 0.37688183784484863 -0.4324057698249817 0.819136917591095 -0.04518115147948265 0.8747128844261169 0.48253098130226135 , 15.67772589623928 125.2591460943222 810.3276491165161, -1
59, 88, 2, 1, 0.5925029516220093 0.8055199384689331 -0.008825761266052723 0.3374495506286621 -0.258130818605423 -0.9052603244781494 -0.7314833402633667 0.5333912968635559 -0.4247657358646393 , -77.94235646724701 -81.32187277078629 973.6888408660889, -1
59, 88, 4, 1, 0.2227516770362854 0.974687397480011 0.019144849851727486 0.39534658193588257 -0.07236535847187042 -0.9156768918037415 -0.8911134004592896 0.21153728663921356 -0.4014587700366974 , -72.9202851653099 66.1492869257927 815.4496550559998, -1
59, 88, 6, 1, 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 , 0.0 0.0 0.0, -1
59, 88, 9, 1, 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 , 0.0 0.0 0.0, -1
59, 88, 15, 1, 0.8163021206855774 0.0491839274764061 0.5755276679992676 -0.25774455070495605 -0.8606611490249634 0.4391241669654846 0.5169321894645691 -0.506797194480896 -0.6898825168609619 , -16.836315393447876 -52.66691371798515 947.8204250335693, -1
59, 88, 18, 1, 0.9257357120513916 -0.18191464245319366 0.33154237270355225 0.21600839495658875 -0.4652490019798279 -0.8584192991256714 0.31040874123573303 0.8662853837013245 -0.3914025127887726 , 15.458565205335617 116.6948601603508 814.0193223953247, -1
59, 99, 2, 1, 0.5501918792724609 0.8349810242652893 0.009771249257028103 0.41006240248680115 -0.25997087359428406 -0.8742217421531677 -0.7274184226989746 0.4849967360496521 -0.48542824387550354 , -47.666631639003754 -110.44938117265701 979.8343181610107, -1
59, 99, 4, 1, 0.09651803225278854 0.9948195219039917 0.03191019594669342 0.49278390407562256 -0.01990623027086258 -0.8699241280555725 -0.8647822141647339 0.09968814998865128 -0.4921523928642273 , -52.87141725420952 44.25327107310295 826.8651366233826, -1
59, 99, 6, 1, 0.22894959151744843 -0.9732958674430847 0.016654206439852715 -0.46090611815452576 -0.12345728278160095 -0.8788195848464966 0.8574075698852539 0.19352932274341583 -0.47686344385147095 , 66.68052077293396 32.381556928157806 911.5530252456665, -1
59, 99, 9, 1, 0.2873421907424927 -0.957739531993866 0.013014434836804867 -0.4563775062561035 -0.14884361624717712 -0.8772485852241516 0.8421127796173096 0.2461310625076294 -0.4798598289489746 , -46.75140604376793 7.403469178825617 907.3008894920349, -1
59, 99, 15, 1, 0.8578229546546936 0.05847426876425743 0.5106081366539001 -0.21622194349765778 -0.860243558883667 0.4617674648761749 0.4662488102912903 -0.5065193772315979 -0.7252932190895081 , 11.131098493933678 -77.40837335586548 954.2236328125, -1
59, 99, 18, 1, 0.9027824997901917 -0.12216342240571976 -0.4123833477497101 -0.41783785820007324 -0.47640785574913025 -0.7735937237739563 -0.10195784270763397 0.8706960678100586 -0.48113715648651123 , 34.72916781902313 96.82606160640717 819.7982907295227, -1
59, 114, 2, 1, 0.5414695739746094 0.8407167196273804 0.0025136189069598913 0.39273062348365784 -0.25029507279396057 -0.8849377632141113 -0.7433528900146484 0.48015400767326355 -0.4657024145126343 , -55.00456318259239 -96.36247903108597 986.1453175544739, -1
59, 114, 4, 1, 0.05538458377122879 0.9982240796089172 0.021939871832728386 0.4709555208683014 -0.006741770543158054 -0.8821312189102173 -0.8804166316986084 0.059189122170209885 -0.47049251198768616 , -59.40955504775047 55.72006478905678 830.8954834938049, -1
59, 114, 6, 1, 0.2029537409543991 -0.9791828393936157 0.003297199960798025 -0.4637390971183777 -0.09908314049243927 -0.8804139494895935 0.8624129295349121 0.1771542876958847 -0.4741945266723633 , 59.75725129246712 45.3101247549057 916.4876937866211, -1
59, 114, 9, 1, -0.26118695735931396 0.9652161002159119 0.011795694008469582 0.4360688328742981 0.1288842409849167 -0.890636146068573 -0.8611767292022705 -0.22747890651226044 -0.4545636773109436 , -54.236941039562225 20.267808809876442 911.497175693512, -1
59, 114, 15, 1, 0.8694475293159485 0.052054282277822495 0.49127519130706787 -0.20225179195404053 -0.8697724938392639 0.4500995874404907 0.4507274925708771 -0.4906992018222809 -0.7456936240196228 , 3.2447483390569687 -64.36885893344879 960.1749777793884, -1
59, 114, 18, 1, 0.8267803192138672 -0.12450764328241348 -0.5485727190971375 -0.5376587510108948 -0.4616468548774719 -0.7055529952049255 -0.1654002070426941 0.878282368183136 -0.4486232399940491 , 27.951544150710106 107.66148567199707 822.3100900650024, -1
59, 120, 2, 1, 0.538965106010437 0.8422889709472656 -0.008136492222547531 0.36479637026786804 -0.24211136996746063 -0.8990582823753357 -0.7592365741729736 0.48159271478652954 -0.43775346875190735 , -56.18595704436302 -86.00358664989471 993.4566020965576, -1
59, 120, 4, 1, 0.07603220641613007 0.9969348907470703 0.018436487764120102 0.4586687386035919 -0.018551217392086983 -0.8884136080741882 -0.8853485584259033 0.07600429654121399 -0.4586733877658844 , -62.45380640029907 63.299648463726044 836.7054462432861, -1
59, 120, 6, 1, 0.20824216306209564 -0.978068470954895 -0.004133640322834253 -0.4511913061141968 -0.09231246262788773 -0.8876399993896484 0.8677912354469299 0.18670915067195892 -0.46051937341690063 , 58.22344869375229 53.2243475317955 921.328067779541, -1
59, 120, 9, 1, -0.2876128852367401 0.9575639367103577 0.01870536617934704 0.43774205446243286 0.14880086481571198 -0.8867018222808838 -0.8518571257591248 -0.2468387335538864 -0.46196311712265015 , -56.67371302843094 28.45771238207817 920.6414818763733, -1
59, 120, 15, 1, 0.8668209314346313 0.04865759238600731 0.49623987078666687 -0.20559802651405334 -0.8718059659004211 0.44461676478385925 0.45425891876220703 -0.4874289035797119 -0.7456957697868347 , 1.7526724841445684 -55.34334480762482 966.8192863464355, -1
59, 120, 18, 1, -0.9662336111068726 -0.1507270336151123 0.20898224413394928 0.25481492280960083 -0.4386223554611206 0.8617886900901794 -0.038230590522289276 0.8859410881996155 0.46221932768821716 , 25.716980919241905 114.93802070617676 829.5676708221436, -1
59, 126, 2, 1, 0.5347393751144409 0.8449562788009644 -0.010143019258975983 0.3707858920097351 -0.24540787935256958 -0.8957080841064453 -0.759323239326477 0.4752093553543091 -0.4445269703865051 , -60.693372040987015 -87.29949593544006 999.8168349266052, -1
59, 126, 4, 1, 0.08449700474739075 0.9964159727096558 0.003947013523429632 0.4562881588935852 -0.03517168015241623 -0.889136791229248 -0.8858111500740051 0.07693041115999222 -0.45762476325035095 , -67.03103333711624 61.59554794430733 842.7988290786743, -1
59, 126, 6, 1, 0.23798877000808716 -0.9712541103363037 -0.005203319247812033 -0.42849722504615784 -0.10018494725227356 -0.8979716300964355 0.871637225151062 0.21593664586544037 -0.4400225877761841 , 53.98094654083252 50.30204355716705 926.1211156845093, -1
59, 126, 9, 1, -0.2593826949596405 0.9657716751098633 0.0024215285666286945 0.4303075969219208 0.11781416088342667 -0.8949609994888306 -0.8646132349967957 -0.23109552264213562 -0.44613775610923767 , -60.767170041799545 27.028148993849754 927.1701574325562, -1
59, 126, 15, 1, 0.8687067031860352 0.042080823332071304 0.49353623390197754 -0.20835475623607635 -0.8729035258293152 0.441166490316391 0.44937407970428467 -0.4860747456550598 -0.7495293021202087 , -2.0863215904682875 -57.042717933654785 972.7209806442261, -1
59, 126, 18, 1, 0.7643985152244568 -0.11688479036092758 -0.6340607404708862 -0.6083679795265198 -0.4564136564731598 -0.6492878794670105 -0.21350201964378357 0.8820570707321167 -0.4199908673763275 , 21.562090143561363 112.24430799484253 834.7365260124207, -1
59, 127, 2, 1, 0.5252077579498291 0.8507111668586731 -0.02114851213991642 0.3554404377937317 -0.24188487231731415 -0.9028586149215698 -0.7731873989105225 0.46667131781578064 -0.4294170141220093 , -61.431366950273514 -88.90172839164734 999.5333552360535, -1
59, 127, 4, 1, 0.08840867131948471 0.9960541725158691 0.007731517311185598 0.45613014698028564 -0.03358292579650879 -0.8892792463302612 -0.8855106830596924 0.08214661478996277 -0.45729950070381165 , -68.43044608831406 60.13507768511772 844.1128730773926, -1
59, 127, 6, 1, 0.19733114540576935 -0.9803245663642883 -0.004925342742353678 -0.4464235007762909 -0.08538607507944107 -0.8907387852668762 0.8727924227714539 0.17796914279460907 -0.45448923110961914 , 52.44343727827072 49.77334663271904 928.650438785553, -1
59, 127, 9, 1, 0.28362607955932617 -0.958925724029541 -0.004227569326758385 -0.4406736493110657 -0.12642207741737366 -0.8887206315994263 0.8516824841499329 0.2539272606372833 -0.45842990279197693 , -61.22023984789848 25.41195973753929 928.5590052604675, -1
59, 127, 15, 1, 0.87034672498703 0.0394386425614357 0.4908573627471924 -0.20902343094348907 -0.8729482889175415 0.4407610297203064 0.4458760917186737 -0.48621559143066406 -0.7515242099761963 , -3.413801547139883 -58.6123913526535 973.6679196357727, -1
